identifier,entityName,attributeName,attributeDefinition,attributeLabel,attributeUnit,ECSO_,who,notes
doi:10.18739/A2858D,AMF_CA-Ojp_BASE_HH_1-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2858D,AMF_CA-Ojp_BASE_HH_1-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2C289,AMF_US-ICt_BASE_HH_2-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2C289,AMF_US-ICt_BASE_HH_2-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2CZ88,AMF_CA-Oas_BASE_HH_1-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2CZ88,AMF_CA-Oas_BASE_HH_1-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2H29X,AMF_US-ICs_BASE_HH_2-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2H29X,AMF_US-ICs_BASE_HH_2-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2HW0S,AMF_CA-Man_BASE_HH_2-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2HW0S,AMF_CA-Man_BASE_HH_2-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2MW0Q,AMF_US-ICh_BASE_HH_2-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2MW0Q,AMF_US-ICh_BASE_HH_2-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2NS1C,AMF_CA-Gro_BASE_HH_1-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2NS1C,AMF_CA-Gro_BASE_HH_1-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2WK4M,AMF_US-Brw_BASE_HH_2-1.csv,SWC_1,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2WK4M,AMF_US-Brw_BASE_HH_2-1.csv,SWC_2,"Soil water content (volumetric), range 0-100; With qualifier '_#' (Aggregation layer index); Use: tower team or network team; Details: Variables with the same base name and the same height / depth but different horizontal positions can be aggregated. This aggregation across a horizontal plane represents the footprint at a given layer. The _# qualifier is replaced by a numerical index indicating the layer���s relative height / depth position.; Note: An aggregated layer index may not be needed for variables that are representative of the tower footprint, either through aggregation or spatial resolution (see note in example after 3.4.4). There are a few exceptions like soil temperature where the qualifiers are always needed to indicate layer depth.",,dimensionless,00000517,SC,
doi:10.18739/A2GW0G,ALL SOIL DATA_for submission.csv,volsoilmoist,volumetric soil moisture  (%),,dimensionless,00000517,SC,
doi:10.18739/A2M03XW8K,Table_3.5_soil_characteristics.csv,Soil_moisture_volumetric,Volumetric soil moisture measured in %,,dimensionless,00000517,SC,
doi:10.18739/A2N562,JEco_HerbEx.csv,VWC,Volumetric Water Content,,Unit not found in metadata,00000517,SC,
doi:10.18739/A20K2S,thule_plot_flux_2013.csv,vwc,volumetric water content (percent),,dimensionless,00000517,SC,
doi:10.18739/A2HG45,Ludwig_aquaticData_Yukon_2018.csv,CO2,Carbon dioxide (CO2) concentration in parts per million,,dimensionless,00000522,,
urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94,N2_lake_dissolved_gases_2012_2016.csv,CO2,carbon dioxide water concentration in micromolar,,dimensionless,00000522,,
urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94,E1_lake_dissolved_gases_2012_2016.csv,CO2,carbon dioxide water concentration in micromolar,,dimensionless,00000522,,
urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94,toolik_lake_dissolved_gases_2012_2016.csv,CO2,carbon dioxide water concentration in micromolar,,dimensionless,00000522,,
urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94,E5_lake_dissolved_gases_2012_2016.csv,CO2,carbon dioxide water concentration in micromolar,,dimensionless,00000522,,
urn:uuid:dab72bc5-7f7a-4aa3-98e4-0eeb17ccca94,E6_lake_dissolved_gases_2012_2016.csv,CO2,carbon dioxide water concentration in micromolar,,dimensionless,00000522,,
doi:10.18739/A2J954,WARM_Buoy_4_.txt,ECO_460CDOM,DOM fluroscence at 460 nm,,quinineSulphateEquivalents,00000524,,
doi:10.18739/A2J954,WARM_Buoy_1_.txt,ECO_460CDOM,DOM fluroscence at 460 nm,,quinineSulphateEquivalents,00000524,,
doi:10.18739/A2J954,WARM_Buoy_3_.txt,ECO_460CDOM,DOM fluroscence at 460 nm,,quinineSulphateEquivalents,00000524,,
doi:10.18739/A2J954,WARM_Buoy_2_.txt,ECO_460CDOM,DOM fluroscence at 460 nm,,quinineSulphateEquivalents,00000524,,
doi:10.18739/A26S1B,OPP-0097439 data_flux_siberia.csv,PCO2 (3.1m),CO2 concentration (ppm),,dimensionless,00000530,,
doi:10.18739/A2WS05,Soil Gasses_TK_soilgasdata_22nov2013.csv,CO2 (ppm),CO2 in parts per million,,ppm,00000530,,
doi:10.18739/A2HP13,Tutakoke_CO2_data_2015.csv,co2_init,Initial carbon dioxide concentration in the chamber (ppm),,milligramsPerLiter,00000530,,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,CO2_conc,umol/mol,,micromolesPerMole,00000530,,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,CO2_conc,umol/mol,,micromolesPerMole,00000530,,
doi:10.18739/A2F867,20072008_AON_IC_1991.txt,CO2_conc,umol/mol,,micromolesPerMole,00000530,,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,CO2_conc,umol/mol,,micromolesPerMole,00000530,,
doi:10.18739/A20F8P,coreSampleInfo.csv,C_mass_from_bottom,Cumulative carbon mass from bottom of core,,kilogram,00000531,,
doi:10.18739/A20F8P,coreSampleInfo.csv,C_mass_from_top,Cumulative carbon mass from top of core,,kilogram,00000531,,
